idiom	submission	category	likes	dislikes	reports	rating
Buttare al vento	Sono vicina al traguardo, non posso buttare tutto al vento ora!	idiom	1	2	0	0,3333333333
Buttare al vento	Speravo di ottenere l'impiego, invece ho buttato al vento una grande occasione	idiom	0	2	0	0
Buttare al vento	Spero che Claudia non butti tutto al vento, ha studiato tantissimo	idiom	1	2	0	0,3333333333
Buttare al vento	Spero di non buttare al vento l'incasso di conoscere una persona così famosa	idiom	0	1	0	0
Buttare al vento	Spero di non buttare al vento questa occasione come è già successo in passato	idiom	1	2	0	0,3333333333
Buttare al vento	Spero di non buttare al vento tutti i miei sacrifici	idiom	1	3	0	0,25
Buttare al vento	Spero di non buttare al vento tutti i miei sacrifici	idiom	1	3	0	0,25
Buttare al vento	Spesso gioco a buttare il bastone al vento per farmelo riportare da Jack, il mio cane	nonidiom	1	1	0	0,5
Buttare al vento	Sposarsi non vuol dire buttare la propria carriera al vento	idiom	0	1	0	0
Buttare al vento	Stai buttando al vento l'occasione più importante della tua vita, e per cosa?	idiom	2	4	0	0,3333333333
Buttare al vento	Stai buttando al vento la tua vita	idiom	1	4	0	0,2
Buttare al vento	Stai buttando al vento la tua vita universitaria	idiom	1	3	0	0,25
Buttare al vento	Stai buttando al vento tutto ciò per cui hai lavorato sodo	idiom	0	5	0	0
Buttare al vento	Sto buttando al vento l'occasione di vincere un buono Amazon!	idiom	1	2	0	0,3333333333
Buttare al vento	Sto cercando di non buttare al vento la mia vita	idiom	1	3	0	0,25
Buttare al vento	Sto per vincere, non devo buttare al vento i miei sacrifici ora!	idiom	0	4	0	0
Buttare al vento	Ti ho chiesto di custodire quelle cartoline e le hai buttate al vento	nonidiom	0	2	0	0
Buttare al vento	Ti sei impegnato molto e ora stai buttando tutto al vento!	idiom	0	3	0	0
Buttare al vento	Tutti i bambini a carnevale buttano i coriandoli al vento	nonidiom	1	1	0	0,5
Buttare al vento	Tutti i miei fogli sono stati buttati al vento a causa delle finestra aperta	nonidiom	1	0	1	0,5
Buttare al vento	Tutti i suoi documenti furono buttati al vento a causa della corrente	nonidiom	1	1	0	0,5
Buttare al vento	Una folata di vento buttò i fogli al vento e tutto il lavoro andò perduto	nonidiom	1	6	0	0,1428571429
Buttare al vento	Una folata ha buttato al vento i miei fogli	nonidiom	1	1	0	0,5
Buttare al vento	Una folata ha buttato al vento tutte le fotocopie sulla scrivania	nonidiom	1	2	0	0,3333333333
Buttare al vento	Una volta mio fratello butto il suo cellulare al vento dal finestrino	nonidiom	0	1	0	0
Buttare al vento	Vi piace buttare soldi al vento come se fossero carta straccia	idiom	0	2	0	0
Buttare al vento	Voglio vincere il buono Amazon, non voglio buttare al vento l'occasione!	idiom	1	5	0	0,1666666667
Buttare al vento	Voglio vincere il buono Amazon, spero di non buttare al vento questa occasione	idiom	2	4	0	0,3333333333
Buttare al vento	Voglio vincere,non posso buttare tutto al vento così	idiom	0	4	0	0
Buttare al vento	Voleva fare colpo, ma buttò la carta e finì al vento	nonidiom	0	4	0	0
Buttare al vento	Vorrei che dopo la mia morte le mie ceneri venissero buttate al vento sul mare	nonidiom	1	1	0	0,5
Buttare al vento	È molto irascibile, e dopo essersi arrabbiata ha buttato il vaso al vento	nonidiom	0	7	0	0
Buttare al vento	È ovvio che si arrabbi con te, hai buttato al vento il suo giocattolo e si è rotto	nonidiom	1	1	0	0,5
Buttare al vento	È sempre divertente ricordare l’infanzia e giocare buttando i coriandoli al vento	nonidiom	1	1	0	0,5
Buttare al vento	È stata la stampa a buttare al vento questi fogli, non funziona più	nonidiom	0	1	0	0
dare corda	a che ti serve la corda che ti sei fatto dare?	nonidiom	1	1	0	0,5
dare corda	A Cluedo il maggiordomo diede la sua corda a Mr. Brown per commettere il delitto	nonidiom	3	1	0	0,75
dare corda	Abbiamo detto molte volte a mia nonna di non dare corda a chi non conosce	idiom	0	0	0	0
dare corda	anche se ti ha fatto arrabbiare, non devi dargli corda.	idiom	1	2	0	0,3333333333
dare corda	Attento a non dar loro corda altrimenti se ne approfittano	idiom	2	1	0	0,6666666667
dare corda	Avete dato corda alle persone sbagliate	idiom	2	1	0	0,6666666667
dare corda	avrei bisogno che mi dessi corda	idiom	1	1	0	0,5
dare corda	avrei bisogno che mi dessi la corda	nonidiom	1	1	0	0,5
dare corda	Bisogna dare una corda a quell’uomo per aiutarlo a salire fin quassù.	nonidiom	1	1	0	0,5
dare corda	Carla è in questa situazione perché ha dato corda alle persone sbagliate	idiom	1	0	0	1
dare corda	Cerca di dare corda a persone intelligenti	idiom	0	0	0	0
dare corda	che ti costa dargli corda ogni tanto?	idiom	2	1	0	0,6666666667
dare corda	ci dovresti dare quella corda	nonidiom	1	1	0	0,5
dare corda	Ci hai dato la corda sbagliata per questo tipo di operazione	nonidiom	1	2	0	0,3333333333
dare corda	Ci siamo trovati in una brutta situazione dando corda a Flavio	idiom	2	0	0	1
dare corda	Clara ha dato corda ad un maniaco	idiom	2	0	0	1
dare corda	Claudia cerca di dare corda a persone intelligenti	idiom	0	0	0	0
dare corda	Con questa corda che mi hai dato potrei legare la carne e cucinare un bel roast beef	nonidiom	2	0	0	1
dare corda	credo che questa volta non dovresti dare corda a lei	idiom	1	1	0	0,5
dare corda	da' corda a tuo fratello	idiom	1	1	0	0,5
dare corda	da' la corda a tuo fratello	nonidiom	1	1	0	0,5
dare corda	da' la corda che sta lì	nonidiom	0	1	0	0
dare corda	Dai a Giada una corda, deve trainare la macchina	idiom	1	0	0	1
dare corda	Dai a Luca la corda per appendere il prosciutto.	nonidiom	2	1	0	0,6666666667
dare corda	Dai a Martina una corda così riuscirà a salvare il gattino	idiom	1	1	0	0,5
dare corda	Dai corda ai tuoi amici, così ti distrai	idiom	2	1	0	0,6666666667
dare corda	Dai la corda alla tua amica così può farci qualche salto.	nonidiom	3	0	0	1
dare corda	Dai una corda a tuo padre per legare l'albero.	nonidiom	3	0	0	1
dare corda	dammi corda	idiom	3	0	0	1
dare corda	dammi corda	idiom	1	1	0	0,5
dare corda	Dammi corda	idiom	0	0	0	0
dare corda	Dammi corda	idiom	1	0	0	1
dare corda	Dammi corda mentre parliamo con loro	idiom	2	1	0	0,6666666667
dare corda	Dammi corda, non sto mentendo!	idiom	1	1	0	0,5
dare corda	Dammi corda, non te ne pentirai	idiom	1	0	0	1
dare corda	Dammi corda, è un codardo!	idiom	1	1	0	0,5
dare corda	dammi la corda	nonidiom	2	1	0	0,6666666667
dare corda	dammi la corda	nonidiom	1	1	0	0,5
dare corda	dammi la corda	nonidiom	0	1	0	0
dare corda	dammi la corda ché faccio un nodo	nonidiom	2	1	0	0,6666666667
dare corda	dammi la corda ché le faccio uno scherzo	nonidiom	2	1	0	0,6666666667
dare corda	Dammi la corda devo legare il sacco	nonidiom	1	2	0	0,3333333333
dare corda	dammi la corda e aiutami a tirarla bene	nonidiom	2	2	0	0,5
dare corda	dammi la corda per saltare, per favore	nonidiom	2	1	0	0,6666666667
dare corda	Dammi la corda rossa per fare il braccialetto	nonidiom	2	1	0	0,6666666667
dare corda	dammi la corda spessa	nonidiom	2	1	0	0,6666666667
dare corda	dammi la corda, mi serve di nuovo	nonidiom	1	1	0	0,5
dare corda	dammi la corda, per favore	nonidiom	2	1	0	0,6666666667
dare corda	Dammi più corda altrimenti non riesco a salire questo tratto di roccia	nonidiom	2	1	0	0,6666666667
dare corda	dammi questa corda	nonidiom	1	1	0	0,5
dare corda	Dammi un attimo la corda lì nell'angolo che devo legare le valigie al portabagagli dell'auto	nonidiom	2	1	0	0,6666666667
dare corda	Dando corda a Martina mi sono ritrovata in questa situazione	nonidiom	0	1	0	0
dare corda	Dando corda a Martina mi sono ritrovata in questa situazione	idiom	1	0	0	1
dare corda	Dando corda a mia sorella finirò in manicomio	idiom	2	0	0	1
dare corda	Dando corda a mia sorella mi sono rovinata	idiom	1	0	0	1
dare corda	Dando corda a mio padre ho sbagliato per l'ennesima volta	idiom	2	0	0	1
dare corda	Dando corda a persone del genere finirai in galera	idiom	2	0	0	1
dare corda	Dando corda a persone del genere si finisce male	idiom	1	0	0	1
dare corda	Dando corda alle persone giuste sono la persona che sono oggi	idiom	0	1	0	0
dare corda	Dando corda alle persone sbagliate si finisce per essere delusi	idiom	1	0	0	1
dare corda	Dare corda a Martina è sciocco.	idiom	1	0	0	1
dare corda	Dare corda a queste persone non risolverà i tuoi problemi	idiom	2	0	0	1
dare corda	Dare corda a una persona non confidente	idiom	0	1	0	0
dare corda	Dare corda agli sconosciuti può risultare fatale.	idiom	1	3	0	0,25
dare corda	Dare corda al carillon per ascoltarlo	nonidiom	1	1	0	0,5
dare corda	Dare sempre corda a tutti ti fa perdere tempo	idiom	1	1	0	0,5
dare corda	Dare soltanto corda alle persone fidate, questo dovrebbe essere un giusto modo di agire.	idiom	1	1	0	0,5
dare corda	Darò corda alle persone a cui mi fido	idiom	0	1	0	0
dare corda	Datemi più corda, altrimenti non posso avanzare	nonidiom	1	1	0	0,5
dare corda	Devi dare alla tua compagna più corda altrimenti non riuscirà ad arrampicarsi	idiom	0	2	0	0
dare corda	Devi dare corda al tuo fidanzato, altrimenti litigherete	idiom	0	1	0	0
dare corda	Devi dare una corda a Martina, così riuscirà a salvare il gattino sull'albero	idiom	1	1	0	0,5
dare corda	Devi dargli corda e lasciarlo fare	idiom	2	1	0	0,6666666667
dare corda	devi darmi corda	idiom	1	1	0	0,5
dare corda	Devi darmi dici metri di corda	nonidiom	1	1	0	0,5
dare corda	devi darmi la corda, non il filo	nonidiom	2	1	0	0,6666666667
dare corda	Devi lasciarla fare, cerca di dare corda a lei	idiom	2	0	0	1
dare corda	devi smetterla di dargli corda	idiom	3	1	0	0,75
dare corda	Diamo corda a lei, sa quello che dice	idiom	1	1	0	0,5
dare corda	Diamogli corda, magari alla fine ci darà quello che vogliamo.	idiom	2	1	0	0,6666666667
dare corda	Diede una corda al pompiere per salire sull'albero e salvare il gattino	nonidiom	2	1	0	0,6666666667
dare corda	Dille di non dare corda a Marco, è un truffatore	idiom	1	0	0	1
dare corda	Dodiom non dare corda agli altri uccellini ficcanaso	idiom	1	1	0	0,5
dare corda	dove hai messo la corda che ti ho dato?	nonidiom	1	1	0	0,5
dare corda	dovresti dar loro corda	idiom	2	0	0	1
dare corda	dovresti dar loro una corda	nonidiom	1	1	0	0,5
dare corda	dovresti darci la corda che è nell'altra stanza	nonidiom	1	1	0	0,5
dare corda	dovresti darmi la corda	nonidiom	1	1	0	0,5
dare corda	dovresti darmi la corda che è sul tavolo	nonidiom	1	1	0	0,5
dare corda	dovresti darmi più corda le prossime volte	idiom	0	1	0	0
dare corda	Dovresti smettere di dare corda a Flavia che è una persona viscida	idiom	1	0	0	1
dare corda	dovresti smettere di dare corda a tua madre e iniziare a fidarti di me	idiom	1	1	0	0,5
dare corda	dà corda a lui, ma non a lei	idiom	0	1	0	0
dare corda	dà la corda	nonidiom	0	3	0	0
dare corda	E dai, dammi corda una volta tanto!	idiom	2	1	0	0,6666666667
dare corda	ecco, mi ha dato la corda che gli avevo chiesto	nonidiom	1	2	0	0,3333333333
dare corda	fai male a darle corda	idiom	1	2	0	0,3333333333
dare corda	fai male a darmi corda	idiom	2	1	0	0,6666666667
dare corda	fai molto male a darle sempre corda	idiom	0	1	0	0
dare corda	faresti meglio a smettere di darle corda	idiom	1	1	0	0,5
dare corda	Fate attenzione a non dare corda i venditori ambulanti perché sono molto insistenti	idiom	1	2	0	0,3333333333
dare corda	finiscila di dare corda a quella sciocca	idiom	0	1	0	0
dare corda	Flavia ha dato corda a persone sbagliate	idiom	2	0	0	1
dare corda	Flavia è una bugiarda, smetti di darle corda	idiom	1	0	0	1
dare corda	Giacomo ha dato troppa corda a Flavio e ora si ritrova in una brutta situazione	idiom	2	0	0	1
dare corda	Giovanni non le diede corda e poi scoprì che aveva ragione	idiom	1	0	0	1
dare corda	Giovanni vuole andare al centro commerciale, ma tu non gli dare assolutamente corda!	idiom	2	0	0	1
dare corda	Gli dovremmo dare una corda per saltare!	nonidiom	1	1	0	0,5
dare corda	gli dovresti dare la corda	nonidiom	1	1	0	0,5
dare corda	gli ha dato la corda	nonidiom	1	2	0	0,3333333333
dare corda	Gli ha dato molta corda e non riesce a liberarsene	idiom	2	1	0	0,6666666667
dare corda	Gli ha dato una corda e gli ha detto di impiccarsi	idiom	0	2	0	0
dare corda	gli hai dato la corda che ti ha ordinato?	nonidiom	0	0	0	0
dare corda	Gli ho dato corda perché mi aveva stancato.	idiom	1	2	0	0,3333333333
dare corda	gli ho dato quella corda per chiudere il pacco	nonidiom	1	2	0	0,3333333333
dare corda	gli ho dato troppo corda e non riesco più a togliermelo di torno.	idiom	0	1	0	0
dare corda	gli ho già dato la corda	nonidiom	1	1	0	0,5
dare corda	gliel'hai data la corda?	nonidiom	1	1	0	0,5
dare corda	Ha dato corda a gente che non meritava nulla	idiom	1	0	0	1
dare corda	Ha dato corda al suo amico durante la scalata	nonidiom	1	1	0	0,5
dare corda	Hai dato corda alle persone sbagliate	idiom	1	0	0	1
dare corda	Hai dato troppa corda alle persone sbagliate	idiom	2	0	0	1
dare corda	hai fatto bene a dargli corda	idiom	1	1	0	0,5
dare corda	Hanno detto che si fidano di lei ma io ho detto loro che dare corda a questa persona è rischioso	idiom	2	0	0	1
dare corda	Ho cercato di dare corda a Maria ma mi ha dato cattivi consigli	idiom	2	0	0	1
dare corda	Ho cercato di dare corda alle persone giuste	idiom	1	1	0	0,5
dare corda	Ho dato a Flavia troppa corda e lei se ne è approfittata	idiom	2	0	0	1
dare corda	Ho dato corda a Chiara perché mi fidavo	idiom	2	0	0	1
dare corda	Ho dato corda a mia madre perché mi fido di lei	idiom	0	1	0	0
dare corda	Ho dato corda a mia sorella e ho sbagliato	idiom	1	0	0	1
dare corda	Ho dato corda a mio padre e non mi sono sbagliata	idiom	0	2	0	0
dare corda	Ho dato corda a quel ragazzo e mi sono cacciata nei guai.	idiom	2	1	0	0,6666666667
dare corda	Ho dato corda ad una persona cattiva e me ne pento	idiom	0	1	0	0
dare corda	Ho dato corda ad una persona di cui mia madre non si fida	idiom	1	0	0	1
dare corda	Ho dato corda al mio fidanzato perché lo amavo	idiom	0	2	0	0
dare corda	Ho dato corda alle persone sbagliate	idiom	1	0	0	1
dare corda	Ho dato corda alle persone sbagliate	idiom	1	0	0	1
dare corda	Ho dato la corda a luigi, gli serviva per salpare	nonidiom	2	1	0	0,6666666667
dare corda	Ho dato la corda a Marco	nonidiom	2	1	0	0,6666666667
dare corda	ho dato la corda al mio cane e si è divertito a tirarla	nonidiom	2	1	0	0,6666666667
dare corda	Ho dato loro corda e ora mi ritrovo in questa situazione	idiom	3	0	0	1
dare corda	Ho dato troppa corda a Carlo e ora sono rovinata	idiom	2	0	0	1
dare corda	Ho dato troppa corda a questa persona	idiom	0	0	0	0
dare corda	Ho dato troppa corda al vicino di casa e ora non fa che rompere le scatole	idiom	1	1	0	0,5
dare corda	Ho deciso di dare corda a Carlo perché mi piace	idiom	1	0	0	1
dare corda	Ho detto a Flavia di dare corda a Claudio perché è un ragazzo intelligente	idiom	0	0	0	0
dare corda	Ho detto a mia nonna di non dare corda agli estranei	idiom	1	0	0	1
dare corda	Ho dovuto dare al muratore una corda per aiutarlo a tirare i sacchi di cemento	nonidiom	3	1	0	0,75
dare corda	Ho dovuto dare una nuova corda al pescatore perché ha rotto quella che aveva	nonidiom	1	1	0	0,5
dare corda	Ho sbagliato a dare corda a te, i tuoi consigli mi hanno rovinata	idiom	2	0	0	1
dare corda	ho smesso da tempo di dare corda a te, basta	idiom	2	1	0	0,6666666667
dare corda	Il marito l'ha tradita varie volte ma lei continua a dargli corda	idiom	1	1	0	0,5
dare corda	Il mozzo non diede la giusta corda al marinaio per issare l'albero maestro e si ruppe	nonidiom	1	2	0	0,3333333333
dare corda	Il poliziotto corrotto diede una corda al detenuto per farlo evadere calandosi dalla finestra	nonidiom	1	2	0	0,3333333333
dare corda	In questo sport devi dare più corda al tuo compagno per permettergli di muoversi	idiom	0	2	0	0
dare corda	L'istruttore mi ha dato una nuova corda per fare gli esercizi	nonidiom	2	1	0	0,6666666667
dare corda	L'uomo diede al volo una corda al cowboy per acciuffare i briganti	nonidiom	2	1	0	0,6666666667
dare corda	L'uomo incappucciato diede la corda per il delitto al sicario	nonidiom	1	1	0	0,5
dare corda	La corda che mi diede l'operaio per issare il pianoforte si spezzò e mandò in mille pezzi lo strumento	nonidiom	2	2	0	0,5
dare corda	La corda che mi hai dato è così scadente che si è spezzata dopo poco	nonidiom	2	1	0	0,6666666667
dare corda	la corda che mi hai dato è molto lunga	nonidiom	2	1	0	0,6666666667
dare corda	La fata turchina diede una corda magica al principe per scalare la torre evitando le trappole	nonidiom	1	2	0	0,3333333333
dare corda	La guardia del torrione diede la corda al soldato per catturare i manigoldi	nonidiom	1	1	0	0,5
dare corda	le dovresti dare la corda	nonidiom	1	1	0	0,5
dare corda	le dà sempre corda	idiom	1	2	0	0,3333333333
dare corda	le dà sempre corda	idiom	0	1	0	0
dare corda	le ha dato una corda troppo corta	nonidiom	1	2	0	0,3333333333
dare corda	le hai dato corda di nuovo?	idiom	1	1	0	0,5
dare corda	le hai dato corda?	idiom	1	1	0	0,5
dare corda	le hai dato la corda?	nonidiom	1	1	0	0,5
dare corda	Le ho chiesto di non dare corda a questi pettegolezzi	idiom	0	0	0	0
